user_id,clicks,views
6c340f25839e6acdc73414517203f5f0,5,25
2290a7385ed77cc5592dc2153229f082,1,2
a2137a2ae8e39b5002a3f8909ecb88fe,1,1
43dd49b4fdb9bede653e94468ff8df1e,0,7
31857b449c407203749ae32dd0e7d64a,1,1
53adaf494dc89ef7196d73636eb2451b,1,1
fc2c7c47b918d0c2d792a719dfb602ef,5,35
dc58e3a306451c9d670adcd37004f48f,5,17
1b0114c51cc532ed34e1954b5b9e4b58,2,7
a1519de5b5d44b31a01de013b9b51a80,1,2
390e982518a50e280d8e2b535462ec1f,1,3
708f3cf8100d5e71834b1db77dfa15d6,1,3
46072631582fc240dd2674a7d063b040,1,1
8a1e808b55fde9455cb3d8857ed88389,2,8
062ddb6c727310e76b6200b7c71f63b5,0,1
522a9ae9a99880d39e5daec35375e999,2,3
43baa6762fa81bb43b39c62553b2970d,0,3
731c83db8d2ff01bdc000083fd3c3740,1,3
36a16a2505369e0c922b6ea7a23a56d2,12,31
818f4654ed39a1c147d1e51a00ffb4cb,2,7
e5e63da79fcd2bebbd7cb8bf1c1d0274,0,1
9f36407ead0629fc166f14dde7970f68,5,23
4f16c818875d9fcb6867c7bdc89be7eb,45,202
d91d1b4d82419de8a614abce9cc0e6d4,1,2
a26398dca6f47b49876cbaffbc9954f9,0,1
b1563a78ec59337587f6ab6397699afc,0,1
03f544613917945245041ea1581df0c2,2,4
8b4066554730ddfaa0266346bdc1b202,0,1
754dda4b1ba34c6fa89716b85d68532b,0,1
6a2feef8ed6a9fe76d6b3f30f02150b4,2,5
68b1fbe7f16e4ae3024973f12f3cb313,2,8
41bfd20a38bb1b0bec75acf0845530a7,0,3
d6723e7cd6735df68d1ce4c704c29a04,2,5
4e2545f819e67f0615003dd7e04a6087,4,42
db2b4182156b2f1f817860ac9f409ad7,9,34
a5e0ff62be0b08456fc7f1e88812af3d,0,4
a0160709701140704575d499c997b6ca,3,8
1e6e0a04d20f50967c64dac2d639a577,0,1
c6bff625bdb0393992c9d4db0c6bbe45,11,36
c667d53acd899a97a85de0c201ba99be,1,11
aace49c7d80767cffec0e513ae886df0,2,9
4da04049a062f5adfe81b67dd755cecc,4,30
af21d0c97db2e27e13572cbf59eb343d,1,2
c9f95a0a5af052bffce5c89917335f67,1,2
e58cc5ca94270acaceed13bc82dfedf7,1,5
b9d487a30398d42ecff55c228ed5652b,0,1
8f1d43620bc6bb580df6e80b0dc05c48,4,9
2cbca44843a864533ec05b321ae1f9d1,15,61
b59c67bf196a4758191e42f76670ceba,0,1
20d135f0f28185b84a4cf7aa51f29500,0,2
9c3b1830513cc3b8fc4b76635d32e692,4,5
d6ef5f7fa914c19931a55bb262ec879c,1,2
e19347e1c3ca0c0b97de5fb3b690855a,0,1
dd77279f7d325eec933f05b1672f6a1f,0,2
0eec27c419d0fe24e53c90338cdc8bc6,7,21
c60d060b946d6dd6145dcbad5c4ccf6f,0,1
8597a6cfa74defcbde3047c891d78f90,0,6
c6036a69be21cb660499b75718a3ef24,2,4
3a15c7d0bbe60300a39f76f8a5ba6896,1,2
3b712de48137572f3849aabd5666a4e3,0,1
2cfd4560539f887a5e420412b370b361,1,6
c7635bfd99248a2cdef8249ef7bfbef4,6,19
c21002f464c5fc5bee3b98ced83963b8,10,30
ffeed84c7cb1ae7bf4ec4bd78275bb98,5,26
678a1491514b7f1006d605e9161946b1,0,1
3fe78a8acf5fda99de95303940a2420c,1,1
69a5b5995110b36a9a347898d97a610e,6,11
4a213d37242bdcad8e7300e202e7caa4,0,2
fe709c654eac84d5239d1a12a4f71877,0,3
571e0f7e2d992e738adff8b1bd43a521,3,6
fd06b8ea02fe5b1c2496fe1700e9d16c,0,2
7c9d0b1f96aebd7b5eca8c3edaa19ebb,1,4
fd2c5e4680d9a01dba3aada5ece22270,0,2
47a658229eb2368a99f1d032c8848542,4,14
801c14f07f9724229175b8ef8b4585a8,4,21
c3e0c62ee91db8dc7382bde7419bb573,0,7
184260348236f9554fe9375772ff966e,1,2
8248a99e81e752cb9b41da3fc43fbe7f,3,11
f7f580e11d00a75814d2ded41fe8e8fe,5,22
8ce6790cc6a94e65f17f908f462fae85,3,13
208e43f0e45c4c78cafadb83d2888cb6,0,1
4588e674d3f0faf985047d4c3f13ed0d,5,18
feab05aa91085b7a8012516bc3533958,6,25
8a3363abe792db2d8761d6403605aeb7,1,1
a1d50185e7426cbb0acad1e6ca74b9aa,0,1
df0aab058ce179e4f7ab135ed4e641a9,0,1
09c6c3783b4a70054da74f2538ed47c6,1,2
2b38c2df6a49b97f706ec9148ce48d86,5,11
f197002b9a0853eca5e046d9ca4663d5,1,3
45f31d16b1058d586fc3be7207b58053,4,13
55b1927fdafef39c48e5b73b5d61ea60,0,2
e8b1cbd05f6e6a358a81dee52493dd06,1,2
285f89b802bcb2651801455c86d78f2a,0,1
e22312179bf43e61576081a2f250f845,1,5
a8240cb8235e9c493a0c30607586166c,1,1
0c048b3a434e49e655c1247efb389cec,1,2
16e6a3326dd7d868cbc926602a61e4d0,29,129
884d79963bd8bc0ae9b13a1aa71add73,0,1
38ca89564b2259401518960f7a06f94b,0,1
abea47ba24142ed16b7d8fbf2c740e0d,2,8
6e7d2da6d3953058db75714ac400b584,1,4
00e26af6ac3b1c1c49d7c3d79c60d000,1,3
a3fb4fbf9a6f9cf09166aa9c20cbc1ad,0,1
0f2c9a93eea6f38fabb3acb1c31488c6,3,20
9da187a7a191431db943a9a5a6fec6f4,25,120
2f29b6e3abc6ebdefb55456ea6ca5dc8,2,3
1e1d184167ca7676cf665225e236a3d2,0,3
3eb71f6293a2a31f3569e10af6552658,2,3
a113c1ecd3cace2237256f4c712f61b5,3,8
36a1694bce9815b7e38a9dad05ad42e0,0,5
0a0a0c8aaa00ade50f74a3f0ca981ed7,15,49
3473decccb0509fb264818a7512a8b9b,1,1
1896a3bf730516dd643ba67b4c447d36,1,4
a7d8ae4569120b5bec12e7b6e9648b86,2,9
83f97f4825290be4cb794ec6a234595f,0,1
7d771e0e8f3633ab54856925ecdefc5d,2,6
dabd8d2ce74e782c65a973ef76fd540b,0,1
6eb6e75fddec0218351dc5c0c8464104,4,10
2ac2406e835bd49c70469acae337d292,5,14
f47330643ae134ca204bf6b2481fec47,1,3
0e095e054ee94774d6a496099eb1cf6a,1,4
97af4fb322bb5c8973ade16764156bed,2,6
5680522b8e2bb01943234bce7bf84534,2,6
2b6d65b9a9445c4271ab9076ead5605a,2,4
4f284803bd0966cc24fa8683a34afc6e,0,2
c44e503833b64e9f27197a484f4257c0,7,33
82c2559140b95ccda9c6ca4a8b981f1e,0,1
160c88652d47d0be60bfbfed25111412,1,1
b20bb95ab626d93fd976af958fbc61ba,2,17
52292e0c763fd027c6eba6b8f494d2eb,2,2
9a3d458322d70046f63dfd8b0153ece4,0,1
a42a596fc71e17828440030074d15e74,2,3
0188e8b8b014829e2fa0f430f0a95961,1,5
9adeb82fffb5444e81fa0ce8ad8afe7a,0,1
ae5e3ce40e0404a45ecacaaf05e5f735,0,2
c54e7837e0cd0ced286cb5995327d1ab,0,2
4d2e7bd33c475784381a64e43e50922f,1,6
fe2d010308a6b3799a3d9c728ee74244,4,10
7501e5d4da87ac39d782741cd794002d,3,12
147702db07145348245dc5a2f2fe5683,2,2
491442df5f88c6aa018e86dac21d3606,0,6
fb2fcd534b0ff3bbed73cc51df620323,0,1
b571ecea16a9824023ee1af16897a582,5,21
144a3f71a03ab7c4f46f9656608efdb2,0,2
4e4e53aa080247bc31d0eb4e7aeb07a0,0,2
a58149d355f02887dfbe55ebb2b64ba3,2,3
7e7e69ea3384874304911625ac34321c,0,3
f7cade80b7cc92b991cf4d2806d6bd78,1,4
285ab9448d2751ee57ece7f762c39095,2,7
a01610228fe998f515a72dd730294d87,1,5
33ceb07bf4eeb3da587e268d663aba1a,2,4
c8ba76c279269b1c6bc8a07e38e78fa4,1,2
a4d2f0d23dcc84ce983ff9157f8b7f88,22,61
3948ead63a9f2944218de038d8934305,1,2
6a61d423d02a1c56250dc23ae7ff12f3,2,5
3f67fd97162d20e6fe27748b5b372509,4,4
2715518c875999308842e3455eda2fe3,5,28
b24d516bb65a5a58079f0f3526c87c57,5,27
1d72310edc006dadf2190caad5802983,0,1
3a029f04d76d32e79367c4b3255dda4d,3,3
43cca4b3de2097b9558efefd0ecc3588,30,146
68d13cf26c4b4f4f932e3eff990093ba,5,17
25df35de87aa441b88f22a6c2a830a17,1,10
3210ddbeaa16948a702b6049b8d9a202,0,1
c4851e8e264415c4094e4e85b0baa7cc,6,16
eb86d510361fc23b59f18c1bc9802cc6,0,1
310ce61c90f3a46e340ee8257bc70e93,0,1
4122cb13c7a474c1976c9706ae36521d,3,9
6c14da109e294d1e8155be8aa4b1ce8e,5,16
e53a0a2978c28872a4505bdb51db06dc,0,3
e034fb6b66aacc1d48f445ddfb08da98,0,2
81dc9bdb52d04dc20036dbd8313ed055,4,13
9996535e07258a7bbfd8b132435c5962,0,2
7bccfde7714a1ebadf06c5f4cea752c1,59,252
a9eb812238f753132652ae09963a05e9,1,2
d38901788c533e8286cb6400b40b386d,3,15
b3ba8f1bee1238a2f37603d90b58898d,2,7
a9078e8653368c9c291ae2f8b74012e7,0,1
1c65cef3dfd1e00c0b03923a1c591db4,2,4
2de5d16682c3c35007e4e92982f1a2ba,0,1
e1d5be1c7f2f456670de3d53c7b54f4a,0,2
2c89109d42178de8a367c0228f169bf8,0,4
5eac43aceba42c8757b54003a58277b5,1,5
905056c1ac1dad141560467e0a99e1cf,3,10
e6d8545daa42d5ced125a4bf747b3688,0,2
39e4973ba3321b80f37d9b55f63ed8b8,1,5
2ba8698b79439589fdd2b0f7218d8b07,0,2
81e5f81db77c596492e6f1a5a792ed53,1,7
838e8afb1ca34354ac209f53d90c3a43,1,2
a284df1155ec3e67286080500df36a9a,1,2
b495ce63ede0f4efc9eec62cb947c162,0,2
884ce4bb65d328ecb03c598409e2b168,0,3
3bf55bbad370a8fcad1d09b005e278c2,1,4
e3251075554389fe91d17a794861d47b,2,5
cd758e8f59dfdf06a852adad277986ca,1,2
26588e932c7ccfa1df309280702fe1b5,0,1
68a83eeb494a308fe5295da69428a507,1,2
f4573fc71c731d5c362f0d7860945b88,0,1
17326d10d511828f6b34fa6d751739e2,1,6
dc4c44f624d600aa568390f1f1104aa0,1,1
7eb3c8be3d411e8ebfab08eba5f49632,1,1
6c8dba7d0df1c4a79dd07646be9a26c8,1,20
0ce2ffd21fc958d9ef0ee9ba5336e357,2,12
8e2cfdc275761edc592f73a076197c33,0,1
b51a15f382ac914391a58850ab343b00,0,2
193002e668758ea9762904da1a22337c,0,3
e00406144c1e7e35240afed70f34166a,1,11
c850371fda6892fbfd1c5a5b457e5777,1,3
c1e39d912d21c91dce811d6da9929ae8,0,2
7810ccd41bf26faaa2c4e1f20db70a71,0,5
f91e24dfe80012e2a7984afa4480a6d6,0,1
e702e51da2c0f5be4dd354bb3e295d37,3,3
bb04af0f7ecaee4aae62035497da1387,0,1
fb60d411a5c5b72b2e7d3527cfc84fd0,0,2
d759175de8ea5b1d9a2660e45554894f,1,3
ab1a4d0dd4d48a2ba1077c4494791306,1,8
995665640dc319973d3173a74a03860c,1,6
da11e8cd1811acb79ccf0fd62cd58f86,0,1
d94e18a8adb4cc0f623f7a83b1ac75b4,5,18
1cecc7a77928ca8133fa24680a88d2f9,1,5
018b59ce1fd616d874afad0f44ba338d,0,1
242c100dc94f871b6d7215b868a875f8,0,3
944bdd9636749a0801c39b6e449dbedc,2,4
c0a271bc0ecb776a094786474322cb82,0,1
4079016d940210b4ae9ae7d41c4a2065,0,2
0e9fa1f3e9e66792401a6972d477dcc3,7,30
0829424ffa0d3a2547b6c9622c77de03,0,3
70222949cc0db89ab32c9969754d4758,4,16
71f6278d140af599e06ad9bf1ba03cb0,0,1
459a4ddcb586f24efd9395aa7662bc7c,1,2
7c82fab8c8f89124e2ce92984e04fb40,0,1
84438b7aae55a0638073ef798e50b4ef,0,1
dc87c13749315c7217cdc4ac692e704c,0,2
2812e5cf6d8f21d69c91dddeefb792a7,2,13
286674e3082feb7e5afb92777e48821f,1,2
a51fb975227d6640e4fe47854476d133,1,3
a0833c8a1817526ac555f8d67727caf6,3,19
6f3e29a35278d71c7f65495871231324,2,4
2df45244f09369e16ea3f9117ca45157,2,2
996009f2374006606f4c0b0fda878af1,2,10
d282ef263719ab842e05382dc235f69e,1,3
5caf41d62364d5b41a893adc1a9dd5d4,2,10
fd5c905bcd8c3348ad1b35d7231ee2b1,2,8
7940ab47468396569a906f75ff3f20ef,0,2
f93882cbd8fc7fb794c1011d63be6fb6,1,4
a0872cc5b5ca4cc25076f3d868e1bdf8,1,7
4476b929e30dd0c4e8bdbcc82c6ba23a,0,4
535ab76633d94208236a2e829ea6d888,1,1
7bb060764a818184ebb1cc0d43d382aa,2,4
f29b38f160f87ae86df31cee1982066f,1,2
f09696910bdd874a99cd74c8f05b5c44,0,2
50905d7b2216bfeccb5b41016357176b,1,1
dfd7468ac613286cdbb40872c8ef3b06,0,1
f3f1b7fc5a8779a9e618e1f23a7b7860,0,5
93fb9d4b16aa750c7475b6d601c35c2c,1,4
76cf99d3614e23eabab16fb27e944bf9,2,3
1ee3dfcd8a0645a25a35977997223d22,1,4
2a50e9c2d6b89b95bcb416d6857f8b45,0,6
f9be311e65d81a9ad8150a60844bb94c,0,1
dc960c46c38bd16e953d97cdeefdbc68,7,20
4671aeaf49c792689533b00664a5c3ef,0,1
bb7946e7d85c81a9e69fee1cea4a087c,2,7
3546ab441e56fa333f8b44b610d95691,1,1
c70daf247944fe3add32218f914c75a6,1,5
17fafe5f6ce2f1904eb09d2e80a4cbf6,0,1
4c22bd444899d3b6047a10b20a2f26db,1,3
01e9565cecc4e989123f9620c1d09c09,1,6
fe51510c80bfd6e5d78a164cd5b1f688,5,17
e077e1a544eec4f0307cf5c3c721d944,5,12
28e209b61a52482a0ae1cb9f5959c792,1,3
ff49cc40a8890e6a60f40ff3026d2730,3,11
8edd72158ccd2a879f79cb2538568fdc,1,4
9cb67ffb59554ab1dabb65bcb370ddd9,0,8
3d779cae2d46cf6a8a99a35ba4167977,0,2
e48e13207341b6bffb7fb1622282247b,1,9
05311655a15b75fab86956663e1819cd,6,38
d10ec7c16cbe9de8fbb1c42787c3ec26,2,23
4f87658ef0de194413056248a00ce009,0,3
33ebd5b07dc7e407752fe773eed20635,0,5
5e1b18c4c6a6d31695acbae3fd70ecc6,5,32
674bfc5f6b72706fb769f5e93667bd23,0,1
a50abba8132a77191791390c3eb19fe7,1,6
86109d400f0ed29e840b47ed72777c84,7,17
82965d4ed8150294d4330ace00821d77,1,1
0e55666a4ad822e0e34299df3591d979,2,6
c73dfe6c630edb4c1692db67c510f65c,1,7
bcc0d400288793e8bdcd7c19a8ac0c2b,2,6
861dc9bd7f4e7dd3cccd534d0ae2a2e9,1,4
3e313b9badf12632cdae5452d20e1af6,0,1
8b0dc65f996f98fd178a9defd0efa077,0,2
ee8374ec4e4ad797d42350c904d73077,0,1
af4732711661056eadbf798ba191272a,0,2
b8c27b7a1c450ffdacb31483454e0b54,19,43
980ecd059122ce2e50136bda65c25e07,1,5
c26820b8a4c1b3c2aa868d6d57e14a79,1,2
83adc9225e4deb67d7ce42d58fe5157c,1,2
8d3369c4c086f236fabf61d614a32818,4,15
fb508ef074ee78a0e58c68be06d8a2eb,3,9
cf9a242b70f45317ffd281241fa66502,2,5
a9be4c2a4041cadbf9d61ae16dd1389e,5,23
9683cc5f89562ea48e72bb321d9f03fb,0,2
effc299a1addb07e7089f9b269c31f2f,3,17
cf1f78fe923afe05f7597da2be7a3da8,1,2
6a5889bb0190d0211a991f47bb19a777,3,10
a223c6b3710f85df22e9377d6c4f7553,0,1
6c1da886822c67822bcf3679d04369fa,0,1
0e3a37aa85a14e359df74fa77eded3f6,1,2
d1ee59e20ad01cedc15f5118a7626099,0,1
81ca0262c82e712e50c580c032d99b60,0,1
f3bd5ad57c8389a8a1a541a76be463bf,1,4
e56b06c51e1049195d7b26d043c478a0,0,2
792c7b5aae4a79e78aaeda80516ae2ac,1,1
70feb62b69f16e0238f741fab228fec2,0,3
79a49b3e3762632813f9e35f4ba53d6c,2,8
f52378e14237225a6f6c7d802dc6abbd,4,16
8d9a0adb7c204239c9635426f35c9522,2,2
bad5f33780c42f2588878a9d07405083,1,2
ea8fcd92d59581717e06eb187f10666d,3,7
d82118376df344b0010f53909b961db3,0,2
4e0d67e54ad6626e957d15b08ae128a6,0,1
cd0dce8fca267bf1fb86cf43e18d5598,0,2
5ca3e9b122f61f8f06494c97b1afccf3,1,3
86e8f7ab32cfd12577bc2619bc635690,0,1
363763e5c3dc3a68b399058c34aecf2c,1,4
4fa7c62536118cc404dec4a0ca88d4f6,1,1
0c0a7566915f4f24853fc4192689aa7e,1,6
2bd7f907b7f5b6bbd91822c0c7b835f6,2,6
359f38463d487e9e29bd20e24f0c050a,2,3
7f53f8c6c730af6aeb52e66eb74d8507,1,2
c0826819636026dd1f3674774f06c51d,1,3
ad3019b856147c17e82a5bead782d2a8,1,2
f016e59c7ad8b1d72903bb1aa5720d53,1,6
14d9e8007c9b41f57891c48e07c23f57,0,1
0966289037ad9846c5e994be2a91bafa,4,9
215a71a12769b056c3c32e7299f1c5ed,3,4
d9731321ef4e063ebbee79298fa36f56,1,3
602d1305678a8d5fdb372271e980da6a,1,1
f0dd4a99fba6075a9494772b58f95280,0,1
9701a1c165dd9420816bfec5edd6c2b1,0,1
28fc2782ea7ef51c1104ccf7b9bea13d,0,2
4edaa105d5f53590338791951e38c3ad,0,3
186a157b2992e7daed3677ce8e9fe40f,1,1
3de2334a314a7a72721f1f74a6cb4cee,9,25
b7087c1f4f89e63af8d46f3b20271153,0,2
46771d1f432b42343f56f791422a4991,1,4
6d9c547cf146054a5a720606a7694467,11,46
7b5b23f4aadf9513306bcd59afb6e4c9,0,1
512c5cad6c37edb98ae91c8a76c3a291,11,60
54072f485cdb7897ebbcaf7525139561,8,14
0e4e946668cf2afc4299b462b812caca,2,4
59f51fd6937412b7e56ded1ea2470c25,5,11
7a674153c63cff1ad7f0e261c369ab2c,0,3
a60937eba57758ed45b6d3e91e8659f3,0,3
23ad3e314e2a2b43b4c720507cec0723,0,1
9a1756fd0c741126d7bbd4b692ccbd91,1,1
309928d4b100a5d75adff48a9bfc1ddb,0,1
30c8e1ca872524fbf7ea5c519ca397ee,1,5
90db9da4fc5414ab55a9fe495d555c06,0,2
9aa42b31882ec039965f3c4923ce901b,15,39
0ed9422357395a0d4879191c66f4faa2,2,5
856fc81623da2150ba2210ba1b51d241,1,2
489d0396e6826eb0c1e611d82ca8b215,1,7
a424ed4bd3a7d6aea720b86d4a360f75,5,9
299fb2142d7de959380f91c01c3a293c,3,16
970af30e481057c48f87e101b61e6994,1,2
0663a4ddceacb40b095eda264a85f15c,1,7
56352739f59643540a3a6e16985f62c7,2,4
411ae1bf081d1674ca6091f8c59a266f,0,1
e11943a6031a0e6114ae69c257617980,1,11
56468d5607a5aaf1604ff5e15593b003,4,15
b069b3415151fa7217e870017374de7c,3,6
7895fc13088ee37f511913bac71fa66f,2,6
1f3202d820180a39f736f20fce790de8,4,20
eaa32c96f620053cf442ad32258076b9,1,3
a8f8f60264024dca151f164729b76c0b,0,4
db6ebd0566994d14a1767f14eb6fba81,2,6
540ae6b0f6ac6e155062f3dd4f0b2b01,1,3
f4a331b7a22d1b237565d8813a34d8ac,3,17
b197ffdef2ddc3308584dce7afa3661b,0,1
f69e505b08403ad2298b9f262659929a,0,1
8fb5f8be2aa9d6c64a04e3ab9f63feee,4,18
afe434653a898da20044041262b3ac74,0,1
b265ce60fe4c5384e622b09eb829b8df,0,1
8fb21ee7a2207526da55a679f0332de2,7,31
c930eecd01935feef55942cc445f708f,2,2
e94f63f579e05cb49c05c2d050ead9c0,1,8
2dffbc474aa176b6dc957938c15d0c8b,2,3
c5cc17e395d3049b03e0f1ccebb02b4d,5,9
80a8155eb153025ea1d513d0b2c4b675,0,11
6786f3c62fbf9021694f6e51cc07fe3c,0,3
536a76f94cf7535158f66cfbd4b113b6,0,1
3bbfdde8842a5c44a0323518eec97cbe,1,3
0a1bf96b7165e962e90cb14648c9462d,0,1
5e76bef6e019b2541ff53db39f407a98,1,1
01d8bae291b1e4724443375634ccfa0e,3,14
4dcae38ee11d3a6606cc6cd636a3628b,0,4
1abb1e1ea5f481b589da52303b091cbb,4,19
07042ac7d03d3b9911a00da43ce0079a,1,5
95151403b0db4f75bfd8da0b393af853,3,6
ad71c82b22f4f65b9398f76d8be4c615,6,25
fe70c36866add1572a8e2b96bfede7bf,0,1
c913303f392ffc643f7240b180602652,1,9
372d3f309fef061977fb2f7ba36d74d2,0,7
6d9cb7de5e8ac30bd5e8734bc96a35c1,0,3
0245952ecff55018e2a459517fdb40e3,1,14
cec6f62cfb44b1be110b7bf70c8362d8,0,1
991de292e76f74f3c285b3f6d57958d5,0,4
42ffcf057e133f94c1b7b5cf543ef3bd,0,1
8b0d268963dd0cfb808aac48a549829f,3,16
daa96d9681a21445772454cbddf0cac1,0,1
ac796a52db3f16bbdb6557d3d89d1c5a,2,2
7d6044e95a16761171b130dcb476a43e,0,1
571d3a9420bfd9219f65b643d0003bf4,0,5
97275a23ca44226c9964043c8462be96,1,1
78b9cab19959e4af8ff46156ee460c74,1,4
83cdcec08fbf90370fcf53bdd56604ff,0,1
dc09c97fd73d7a324bdbfe7c79525f64,0,1
e816c635cad85a60fabd6b97b03cbcc9,0,1
4e8412ad48562e3c9934f45c3e144d48,2,7
ab541d874c7bc19ab77642849e02b89f,0,2
bffc98347ee35b3ead06728d6f073c68,1,2
729c68884bd359ade15d5f163166738a,0,3
7fb8ceb3bd59c7956b1df66729296a4c,1,3
86df7dcfd896fcaf2674f757a2463eba,8,26
6d3a1e06d6a06349436bc054313b648c,4,23
8a146f1a3da4700cbf03cdc55e2daae6,0,1
1baff70e2669e8376347efd3a874a341,0,7
f187a23c3ee681ef6913f31fd6d6446b,1,7
226d1f15ecd35f784d2a20c3ecf56d7f,0,6
e655c7716a4b3ea67f48c6322fc42ed6,1,3
1714726c817af50457d810aae9d27a2e,2,10
fcdf25d6e191893e705819b177cddea0,0,3
fa1e9c965314ccd7810fb5ea838303e5,0,1
1415db70fe9ddb119e23e9b2808cde38,18,45
55c567fd4395ecef6d936cf77b8d5b2b,3,41
ced556cd9f9c0c8315cfbe0744a3baf0,2,4
6490791e7abf6b29a381288cc23a8223,0,1
cfa5301358b9fcbe7aa45b1ceea088c6,2,11
5cbdfd0dfa22a3fca7266376887f549b,1,8
77f959f119f4fb2321e9ce801e2f5163,2,10
0c8ce55163055c4da50a81e0a273468c,2,5
49b8b4f95f02e055801da3b4f58e28b7,5,35
0c9ebb2ded806d7ffda75cd0b95eb70c,4,7
b5488aeff42889188d03c9895255cecc,3,21
4dcf435435894a4d0972046fc566af76,3,6
ebd6d2f5d60ff9afaeda1a81fc53e2d0,4,15
1cd3882394520876dc88d1472aa2a93f,1,4
41a60377ba920919939d83326ebee5a1,1,2
ebb71045453f38676c40deb9864f811d,0,3
0f3d014eead934bbdbacb62a01dc4831,1,1
2b3bf3eee2475e03885a110e9acaab61,0,5
83f2550373f2f19492aa30fbd5b57512,1,5
bc7316929fe1545bf0b98d114ee3ecb8,0,3
490640b43519c77281cb2f8471e61a71,6,43
81c8727c62e800be708dbf37c4695dff,0,3
42d6c7d61481d1c21bd1635f59edae05,2,2
5607fe8879e4fd269e88387e8cb30b7e,9,25
db1915052d15f7815c8b88e879465a1e,0,1
253f7b5d921338af34da817c00f42753,0,1
3fb451ca2e89b3a13095b059d8705b15,0,3
df12ecd077efc8c23881028604dbb8cc,2,7
471c75ee6643a10934502bdafee198fb,0,2
8c00dee24c9878fea090ed070b44f1ab,1,1
e60e81c4cbe5171cd654662d9887aec2,2,3
5cce8dede893813f879b873962fb669f,0,1
109d2dd3608f669ca17920c511c2a41e,3,6
aa486f25175cbdc3854151288a645c19,1,2
cb8acb1dc9821bf74e6ca9068032d623,1,2
99adff456950dd9629a5260c4de21858,1,1
08040837089cdf46631a10aca5258e16,1,2
35309226eb45ec366ca86a4329a2b7c3,0,1
d63fbf8c3173730f82b150c5ef38b8ff,0,6
748ba69d3e8d1af87f84fee909eef339,0,1
b5a1fc2085986034e448d2ccc5bb9703,4,16
d1a69640d53a32a9fb13e93d1c8f3104,6,40
b60c5ab647a27045b462934977ccad9a,0,1
17e23e50bedc63b4095e3d8204ce063b,0,4
cda72177eba360ff16b7f836e2754370,5,8
